Polarization of Light 'theta' Data File Wed, Feb 11, 2026 9:20 AM
Sensor Position (Radians)	Light Intensity (Volts)
0.00000	3.65981
0.00000	3.60390
0.00000	3.64869
0.00000	3.64982
0.00000	3.64337
0.00000	3.65868
0.00000	3.67528
0.00000	3.70830
0.00000	3.71249
0.00000	3.64982
0.00000	3.65707
0.00000	3.70315
0.00000	3.51561
0.00000	3.56362
0.00000	3.51158
0.00000	3.48000
0.00000	3.55444
0.00000	3.38269
0.00000	3.41556
0.00000	3.33951
0.00000	3.33726
0.00000	3.24816
0.00000	3.21271
0.00000	3.22125
0.00000	3.22125
0.00000	3.26862
0.00000	3.02373
0.00000	3.54654
0.00000	3.45439
0.00000	3.86829
0.00000	3.82189
0.00000	3.34612
0.00000	3.06932
0.00000	3.06014
0.00000	3.09542
0.00000	3.02792
0.00000	3.02953
0.00000	3.11073
0.00000	3.23028
0.00000	3.20015
0.00000	3.12974
0.00000	3.13522
0.00000	3.27474
0.00000	3.35143
0.00000	3.39864
0.00000	3.38962
0.00000	3.37045
0.00000	3.34950
0.00000	3.36432
0.00000	3.37560
0.00000	3.36336
0.00000	3.35659
0.00000	3.36916
0.00000	3.36948
0.00000	3.36593
0.00000	3.36239
0.00000	3.36787
0.00000	3.36368
0.00000	3.36803
0.00000	3.36916
0.00000	3.36996
0.00000	3.37302
0.00000	3.36610
0.00000	3.36900
0.00000	3.36271
0.00000	3.37335
0.00000	3.36803
0.00000	3.36755
0.00000	3.36722
0.00000	3.37190
0.00000	3.37286
0.00000	3.36835
0.00000	3.37222
0.00000	3.37560
0.00000	3.37496
0.00000	3.36948
0.00000	3.36722
0.00000	3.36561
0.00000	3.36900
0.00000	3.37077
0.00000	3.37464
0.00000	3.36851
0.00000	3.37496
0.00000	3.37077
0.00000	3.36964
0.00000	3.37109
0.00000	3.37480
0.00000	3.37109
0.00000	3.37319
0.00000	3.37464
0.00000	3.36948
0.00000	3.37609
0.00000	3.36948
0.00000	3.38205
0.00000	3.37689
0.00000	3.37818
0.00000	3.37012
0.00000	3.37496
0.00000	3.37544
0.00000	3.37657
0.00000	3.37866
0.00000	3.38011
0.00000	3.37270
0.00000	3.38172
0.00000	3.37125
0.00000	3.37947
0.00000	3.37689
0.00000	3.37012
0.00000	3.37528
0.00000	3.37625
0.00000	3.37061
0.00000	3.37689
0.00000	3.36964
0.00000	3.37222
0.00000	3.37464
0.00000	3.37609
0.00000	3.37625
0.00000	3.38301
0.00000	3.37319
0.00000	3.38253
0.00000	3.37979
0.00000	3.37979
0.00000	3.38044
0.00000	3.37834
0.00000	3.38011
0.00000	3.38205
0.00000	3.37979
0.00000	3.38253
0.00000	3.37818
0.00000	3.37995
0.00000	3.37963
0.00000	3.37995
0.00000	3.37705
0.00000	3.38414
0.00000	3.37963
0.00000	3.38156
0.00000	3.37737
0.00000	3.38398
0.00000	3.37528
0.00000	3.38543
0.00000	3.37657
0.00000	3.38656
0.00000	3.37818
0.00000	3.37689
0.00000	3.37850
0.00000	3.38720
0.00000	3.37625
0.00000	3.38205
0.00000	3.38285
0.00000	3.38237
0.00000	3.38543
0.00000	3.37882
0.00000	3.37931
0.00000	3.37899
0.00000	3.38543
0.00000	3.38044
0.00000	3.37947
0.00000	3.37802
0.00000	3.38624
0.00000	3.37689
0.00000	3.38205
0.00000	3.39042
0.00000	3.38462
0.00000	3.38575
0.00000	3.39445
0.00000	3.39220
0.00000	3.39365
0.00000	3.39945
0.00000	3.40186
0.00000	3.40444
0.00000	3.39784
0.00000	3.40170
0.00000	3.40283
0.00000	3.40492
0.00000	3.40315
0.00000	3.39848
0.00000	3.39687
0.00000	3.39800
0.00000	3.39832
0.00000	3.39687
0.00000	3.40525
0.00000	3.40235
0.00000	3.40331
0.00000	3.39671
0.00000	3.40686
0.00000	3.40025
0.00000	3.39896
0.00000	3.38978
0.00000	3.39590
0.00000	3.38914
-0.02182	3.41475
-0.03491	3.43699
-0.03491	3.43892
-0.03927	3.45568
-0.05672	3.47018
-0.06981	3.46373
-0.08290	3.45278
-0.09599	3.44681
-0.11345	3.41588
-0.13963	3.36094
-0.17453	3.21868
-0.20071	3.06594
-0.22253	2.92625
-0.23998	2.86165
-0.25307	2.78302
-0.27053	2.67282
-0.28798	2.56133
-0.30543	2.45049
-0.32289	2.33126
-0.34034	2.17869
-0.35779	2.01467
-0.37961	1.85227
-0.40143	1.69535
-0.41888	1.56179
-0.43197	1.45739
-0.44506	1.34815
-0.46251	1.22184
-0.48433	1.07023
-0.51051	0.88061
-0.52796	0.74527
-0.54978	0.60961
-0.57160	0.49813
-0.58469	0.39695
-0.60214	0.32557
-0.61087	0.26886
-0.62832	0.21151
-0.63705	0.17220
-0.65450	0.12145
-0.66759	0.07988
-0.67632	0.05942
-0.68504	0.03976
-0.69813	0.01576
-0.70686	0.00706
-0.71995	-0.00358
-0.73304	-0.00551
-0.74613	-0.01614
-0.75922	0.00110
-0.77231	0.01302
-0.78540	0.04943
-0.80285	0.07327
-0.81158	0.10791
-0.83776	0.19524
-0.85521	0.27611
-0.87703	0.39147
-0.89448	0.51343
-0.91630	0.61493
-0.92939	0.72642
-0.92939	0.73190
-0.95557	0.90880
-0.98175	1.12485
-1.02102	1.50878
-1.06465	2.00340
-1.12137	2.65623
-1.16501	3.24091
-1.19991	3.72925
-1.24355	4.29573
-1.28282	4.72624
-1.32209	4.73011
-1.35699	5.02705
-1.38754	4.72334
-1.41808	5.02318
-1.43990	4.72414
-1.46608	5.02656
-1.49226	4.73107
-1.51844	5.02576
-1.54898	4.72640
-1.57952	5.02753
-1.60570	4.72882
-1.63188	5.02511
-1.64934	4.72624
-1.66243	5.02640
-1.68424	4.72608
-1.70170	5.02543
-1.71915	4.72221
-1.74969	5.03075
-1.76278	4.72157
-1.78024	5.02189
-1.79769	4.72543
-1.81514	5.02608
-1.82823	4.72592
-1.85878	5.02801
-1.88932	4.72559
-1.90677	5.02833
-1.92859	4.72124
-1.95041	4.89138
-1.96786	4.65889
-1.98968	4.40255
-2.00713	4.14090
-2.02458	3.96722
-2.03767	3.75583
-2.05513	3.53752
-2.07694	3.25960
-2.09003	3.07335
-2.10749	2.83909
-2.12930	2.54216
-2.14675	2.31322
-2.17293	2.04158
-2.19039	1.83149
-2.21220	1.58531
-2.22966	1.39890
-2.23838	1.29611
-2.24711	1.22603
-2.26456	1.08345
-2.26893	1.00611
-2.28202	0.90977
-2.29947	0.77717
-2.31256	0.67374
-2.33438	0.53341
-2.35619	0.38116
-2.38237	0.26113
-2.40855	0.15721
-2.43473	0.07086
-2.46528	0.01978
-2.49146	-0.01034
-2.50891	-0.01324
-2.52636	0.00931
-2.55254	0.04733
-2.57436	0.10372
-2.60054	0.18460
-2.62672	0.28224
-2.65290	0.40049
-2.67472	0.53067
-2.69653	0.65892
-2.71835	0.78716
-2.73144	0.87964
-2.74889	0.98211
-2.76198	1.06669
-2.77507	1.14692
-2.78816	1.24826
-2.79689	1.29982
-2.80998	1.40293
-2.82743	1.53714
-2.84925	1.72387
-2.87107	1.89771
-2.89288	2.05463
-2.91906	2.20398
-2.94088	2.32949
-2.96706	2.42761
-2.99324	2.51783
-3.01942	2.58937
-3.04560	2.69812
-3.07178	2.80848
-3.09796	2.94317
-3.12414	3.06223
-3.15905	3.11073
